CTRL_1	CTRL_2	CTRL_3	CTRL_4	R1881_1	R1881_2	R1881_3	R1881_4	Enza_1	Enza_2	Enza_3	Enza_4	C6_1	C6_2	C6_3	C6_4	Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description
21.9459247589111	21.9494895935059	21.8764266967773	21.9916152954102	22.1946029663086	21.977710723877	22.0359058380127	21.9207077026367	21.9601383209229	22.0657901763916	21.9134216308594	21.865140914917	21.7593879699707	21.6971035003662	21.8801689147949	21.8307437896729	Q9NWV8	Q9NWV8	BABA1_HUMAN	BABAM1	BRISC and BRCA1-A complex member 1
20.4775371551514	20.5638370513916	20.8801689147949	20.6627521514893	19.7122631072998	19.7330360412598	20.582332611084	20.2184505462646	19.0223617553711	21.0492630004883	20.6186294555664	21.0224227905273	20.5068817138672	20.8950424194336	19.7501640319824	20.2534961700439	Q9NWW5	Q9NWW5	CLN6_HUMAN	CLN6	Ceroid-lipofuscinosis neuronal protein 6
NaN	NaN	18.9078006744385	NaN	18.2121677398682	18.1939678192139	19.3390598297119	19.5773448944092	18.6924800872803	19.1389865875244	19.8269958496094	19.4252452850342	19.344690322876	19.5970458984375	19.5823402404785	19.3869800567627	Q9NWW6	Q9NWW6	NRK1_HUMAN	NMRK1	Nicotinamide riboside kinase 1
20.8801689147949	21.0426006317139	21.6231021881104	21.7674922943115	21.2302265167236	21.3751754760742	21.6364402770996	21.3266315460205	20.5731143951416	21.2302265167236	21.3484077453613	21.4576377868652	21.4323711395264	21.3804702758789	21.3156185150146	21.1580772399902	Q9NWX5	Q9NWX5	ASB6_HUMAN	ASB6	Ankyrin repeat and SOCS box protein 6
21.865140914917	21.7389240264893	21.8839015960693	21.8190937042236	21.7181644439697	21.8112735748291	21.8801689147949	21.7223415374756	21.7715282440186	22.0950679779053	21.6757297515869	21.8112735748291	21.6231021881104	21.5777320861816	21.9207077026367	21.6364402770996	Q9NWX6	Q9NWX6	THG1_HUMAN	THG1L	Probable tRNA(His) guanylyltransferase
21.688591003418	21.7013397216797	21.5777320861816	21.7835674285889	21.6670913696289	21.5261173248291	21.6757297515869	21.6757297515869	21.5068817138672	21.8229885101318	21.5960521697998	21.6971035003662	21.7430400848389	21.7795658111572	21.7181644439697	21.7139778137207	Q9NWY4	Q9NWY4;A8MVJ9	HPF1_HUMAN	HPF1	Histone PARylation factor 1
21.0224227905273	21.0291786193848	21.1946029663086	21.0291786193848	21.5356407165527	20.8499546051025	21.3211345672607	21.5544986724854	20.9811992645264	21.5403785705566	21.2302265167236	21.2125244140625	21.4323711395264	20.6540336608887	21.0821285247803	21.2534961700439	Q9NWZ3	Q9NWZ3	IRAK4_HUMAN	IRAK4	Interleukin-1 receptor-associated kinase 4
20.9601383209229	20.988151550293	20.865140914917	20.9530487060547	20.730655670166	20.8423004150391	20.5165309906006	20.5638370513916	20.0558967590332	20.2534961700439	20.6364402770996	20.4971656799316	20.6971035003662	20.7055644989014	20.8034114837646	20.3538017272949	Q9NWZ5	Q9NWZ5	UCKL1_HUMAN	UCKL1	Uridine-cytidine kinase-like 1
21.5117149353027	21.5165309906006	21.2006015777588	21.4014549255371	20.8423004150391	21.3645286560059	21.2065753936768	21.3375606536865	20.7553176879883	21.0088119506836	21.3045215606689	21.6408596038818	21.4014549255371	21.2477149963379	21.1703548431396	21.1885795593262	Q9NWZ8	Q9NWZ8	GEMI8_HUMAN	GEMIN8	Gem-associated protein 8
23.3645286560059	22.9494895935059	22.7915382385254	22.8594646453857	22.6297874450684	22.5754241943359	22.7223415374756	22.3778247833252	22.2125244140625	22.5427417755127	22.4551296234131	22.5332641601563	22.4066543579102	22.7895488739014	22.5754241943359	22.4725875854492	Q9NX00	Q9NX00	TM160_HUMAN	TMEM160	Transmembrane protein 160
19.1225910186768	18.9124336242676	18.8136348724365	18.834300994873	19.0004425048828	18.3344879150391	18.9770698547363	18.9475364685059	18.7809047698975	19.1807708740234	17.7614727020264	19.3467350006104	19.3263835906982	18.697021484375	17.7270622253418	19.0933399200439	Q9NX01	Q9NX01	TXN4B_HUMAN	TXNL4B	Thioredoxin-like protein 4B
22.1237621307373	22.1425800323486	22.3402805328369	22.3348369598389	22.0625	22.1946029663086	22.4374599456787	22.4475841522217	21.9811992645264	22.2331562042236	22.2933368682861	22.4144172668457	22.0291786193848	22.1642284393311	22.2563800811768	22.2933368682861	Q9NX02	Q9NX02	NALP2_HUMAN	NLRP2	NACHT, LRR and PYD domains-containing protein 2
20.4873847961426	20.0821285247803	20.4374599456787	20.3645286560059	20.2184505462646	19.931568145752	20.6364402770996	20.9459247589111	20.1456928253174	20.6800289154053	20.7553176879883	20.6275615692139	19.8324947357178	20.3538017272949	20.5356407165527	20.5356407165527	Q9NX04	Q9NX04	CA109_HUMAN	C1orf109	Ribosome biogenesis protein C1orf109
22.3321056365967	22.1014938354492	22.1855583190918	22.310079574585	22.2419090270996	21.977710723877	22.1142616271973	22.3402805328369	22.0982837677002	22.2331562042236	22.1518993377686	22.4298191070557	22.3321056365967	22.0258045196533	22.2184505462646	22.3211345672607	Q9NX05	Q9NX05	F120C_HUMAN	FAM120C	Constitutive coactivator of PPAR-gamma-like protein 2
21.8346061706543	22.0122261047363	21.8499546051025	21.7512359619141	22.0788745880127	21.6496562957764	22.0291786193848	22.1825294494629	22.1885795593262	21.9351711273193	22.1078910827637	22.1734085083008	22.0190315246582	21.6275615692139	22.3321056365967	22.0756149291992	Q9NX05;Q9NZB2	Q9NX05;Q9NZB2	F120A_HUMAN;F120C_HUMAN	FAM120A;FAM120C	Constitutive coactivator of PPAR-gamma-like protein 2
18.8101425170898	18.8401699066162	18.8535709381104	18.6828784942627	18.7142791748047	18.9595355987549	18.7064380645752	18.8650321960449	18.2141571044922	18.4734592437744	18.750675201416	18.5761661529541	18.3555145263672	18.7702407836914	18.5140361785889	18.369592666626	Q9NX07	Q9NX07	TSAP1_HUMAN	TRNAU1AP	tRNA selenocysteine 1-associated protein 1
20.9601383209229	20.9811992645264	21.2243499755859	21.1703548431396	20.6005954742432	19.9045124053955	21.1142616271973	20.9950714111328	20.6714172363281	20.730655670166	20.9950714111328	20.8499546051025	20.7715282440186	20.931568145752	20.9950714111328	21.0019588470459	Q9NX08	Q9NX08	COMD8_HUMAN	COMMD8	COMM domain-containing protein 8
19.1152324676514	18.8276348114014	19.1941165924072	18.7437400817871	18.4283638000488	17.3636646270752	18.2772922515869	18.9120216369629	NaN	NaN	18.7488250732422	19.1479206085205	19.2193641662598	18.5407867431641	NaN	NaN	Q9NX09	Q9NX09	DDIT4_HUMAN	DDIT4	DNA damage-inducible transcript 4 protein
24.1642284393311	24.0853748321533	23.8480453491211	23.7695121765137	23.6757297515869	23.8764266967773	23.7593879699707	23.9583683013916	23.6430625915527	23.6649227142334	23.7389240264893	23.7389240264893	23.9846801757813	23.5044574737549	23.0375823974609	23.6540336608887	Q9NX14	Q9NX14	NDUBB_HUMAN	NDUFB11	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial
20.1332015991211	19.4683208465576	19.4136734008789	18.884126663208	19.0866279602051	18.6606254577637	19.1884422302246	20.0690727233887	NaN	19.9180736541748	19.8042182922363	19.280143737793	18.9472484588623	19.988151550293	18.7879886627197	18.9656200408936	Q9NX18	Q9NX18	SDHF2_HUMAN	SDHAF2	Succinate dehydrogenase assembly factor 2, mitochondrial
22.8346061706543	22.8288097381592	22.9459247589111	22.7160720825195	22.7935237884521	22.7855644226074	22.7795658111572	22.8073482513428	22.9005813598633	22.7795658111572	22.7244243621826	22.7835674285889	22.7347965240479	22.8014392852783	22.7654705047607	22.7553176879883	Q9NX20	Q9NX20	RM16_HUMAN	MRPL16	39S ribosomal protein L16, mitochondrial
23.3511066436768	23.3375606536865	23.4040565490723	23.4551296234131	23.4169960021973	23.5285034179688	23.1378993988037	23.4169960021973	23.4425296783447	23.0657901763916	23.5521545410156	23.4040565490723	23.4676208496094	23.3778247833252	23.310079574585	23.3238868713379	Q9NX24	Q9NX24	NHP2_HUMAN	NHP2	H/ACA ribonucleoprotein complex subunit 2
17.7052268981934	17.7780704498291	18.395299911499	18.0840759277344	18.0288982391357	17.3340377807617	16.5008754730225	17.3741474151611	17.4225006103516	17.9592666625977	NaN	18.0097198486328	18.2615432739258	17.6697082519531	17.7036323547363	17.6632308959961	Q9NX38	Q9NX38	ABITM_HUMAN	ABITRAM	Protein Abitram
24.8093128204346	24.8190937042236	24.7795658111572	24.8480453491211	24.9627876281738	24.931568145752	24.8857650756836	24.8996601104736	24.6430625915527	24.5869197845459	24.881103515625	24.8764266967773	24.8670291900635	24.8904113769531	24.60964012146	24.6039943695068	Q9NX40	Q9NX40	OCAD1_HUMAN	OCIAD1	OCIA domain-containing protein 1
22.4922828674316	22.5044574737549	22.4800052642822	22.5093002319336	22.3564910888672	22.3936214447021	22.4399967193604	22.3457050323486	22.3883743286133	22.5093002319336	22.3910007476807	22.3538017272949	22.4040565490723	22.4092464447021	22.5308856964111	22.5521545410156	Q9NX46	Q9NX46	ADPRS_HUMAN	ADPRS	ADP-ribosylhydrolase ARH3
22.0625	22.1611557006836	22.1734085083008	22.1487998962402	22.1580772399902	21.8876247406006	22.287712097168	22.1487998962402	21.9170684814453	22.0426006317139	22.1734085083008	22.2563800811768	22.1300621032715	22.1046962738037	22.052583694458	21.9811992645264	Q9NX47	Q9NX47	MARH5_HUMAN	MARCHF5	E3 ubiquitin-protein ligase MARCHF5
22.8707942962646	22.977710723877	22.9636688232422	23.1840438842773	22.9405574798584	23.0902290344238	23.1518993377686	23.1363353729248	22.8461322784424	22.8480453491211	23.0608520507813	23.1347694396973	22.979455947876	23.0886116027832	22.8613586425781	22.9565982818604	Q9NX55	Q9NX55	HYPK_HUMAN	HYPK	Huntingtin-interacting protein K
23.7994651794434	23.5983257293701	23.5165309906006	24.0274925231934	23.60964012146	23.5165309906006	23.5285034179688	23.632007598877	23.7076721191406	23.5638370513916	23.7181644439697	23.7491912841797	23.6649227142334	23.6208686828613	23.6757297515869	23.7593879699707	Q9NX58	Q9NX58	LYAR_HUMAN	LYAR	Cell growth-regulating nucleolar protein
21.1825294494629	21.2649917602539	21.1014938354492	20.8876247406006	21.2360801696777	21.3266315460205	21.3698616027832	21.4374599456787	20.9097633361816	21.2419090270996	21.1078910827637	21.2534961700439	21.4475841522217	21.0224227905273	21.1142616271973	21.0359058380127	Q9NX61	Q9NX61	T161A_HUMAN	TMEM161A	Transmembrane protein 161A
22.5380115509033	22.4873847961426	22.310079574585	22.3321056365967	22.4526195526123	22.3883743286133	22.4195690155029	22.2989387512207	22.4626388549805	22.4450588226318	22.3375606536865	22.3511066436768	22.5213317871094	22.4701061248779	22.3936214447021	22.3156185150146	Q9NX62	Q9NX62	IMPA3_HUMAN	BPNT2	Golgi-resident adenosine 3',5'-bisphosphate 3'-phosphatase
23.6971035003662	23.6208686828613	23.5403785705566	23.6430625915527	23.5754241943359	23.5983257293701	23.632007598877	23.5754241943359	23.6864566802979	23.5285034179688	23.6208686828613	23.5754241943359	23.60964012146	23.5521545410156	23.60964012146	23.5403785705566	Q9NX63	Q9NX63	MIC19_HUMAN	CHCHD3	MICOS complex subunit MIC19
20.8423004150391	20.8950424194336	21.4824695587158	20.9742126464844	20.931568145752	19.6639041900635	21.0886116027832	20.8423004150391	20.688591003418	20.7055644989014	21.2302265167236	21.0886116027832	20.8726749420166	20.988151550293	20.7875576019287	20.2184505462646	Q9NX70	Q9NX70	MED29_HUMAN	MED29	Mediator of RNA polymerase II transcription subunit 29
19.8450546264648	19.7505798339844	19.8287677764893	19.4418811798096	19.2269973754883	18.4392833709717	19.225133895874	19.0709362030029	18.841236114502	19.4651355743408	19.4786739349365	19.6722984313965	19.6924247741699	19.4984912872314	19.7520790100098	19.5456695556641	Q9NX74	Q9NX74	DUS2L_HUMAN	DUS2	tRNA-dihydrouridine(20) synthase [NAD(P)+]-like
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.4338626861572	18.5511226654053	18.596284866333	18.7640647888184	18.8955097198486	17.8946285247803	17.7011566162109	17.1091976165771	Q9NX76	Q9NX76	CKLF6_HUMAN	CMTM6	CKLF-like MARVEL transmembrane domain-containing protein 6
19.4580001831055	19.2681369781494	19.6049537658691	17.8616676330566	18.456880569458	18.8142910003662	18.9379138946533	19.17991065979	18.4415874481201	18.6723594665527	19.6840381622314	19.548210144043	19.4901809692383	19.0037670135498	18.337194442749	17.8749389648438	Q9NX95	Q9NX95	SYBU_HUMAN	SYBU	Syntabulin
21.5213317871094	21.5403785705566	21.5117149353027	21.4676208496094	21.4221382141113	21.4272632598877	21.3751754760742	21.3698616027832	21.3375606536865	21.3804702758789	21.1885795593262	21.3804702758789	21.4066543579102	21.3538017272949	21.4971656799316	21.3751754760742	Q9NXA8	Q9NXA8	SIR5_HUMAN	SIRT5	NAD-dependent protein deacylase sirtuin-5, mitochondrial
21.3045215606689	21.2184505462646	21.0224227905273	21.1456928253174	20.9811992645264	20.8112735748291	20.8575687408447	20.9459247589111	20.8950424194336	20.967191696167	20.9811992645264	21.0359058380127	20.8950424194336	20.9530487060547	20.967191696167	20.7955074310303	Q9NXC5	Q9NXC5	MIO_HUMAN	MIOS	GATOR complex protein MIOS
20.730655670166	20.4971656799316	20.3751754760742	20.1580772399902	20.1206016540527	19.8768138885498	20.1078910827637	20.3321056365967	20.1825294494629	20.4374599456787	19.7632484436035	19.6547393798828	20.1078910827637	19.8752346038818	20.2649917602539	20.1206016540527	Q9NXD2	Q9NXD2	MTMRA_HUMAN	MTMR10	Myotubularin-related protein 10
21.5261173248291	21.6005954742432	21.5068817138672	21.6408596038818	21.5777320861816	21.3804702758789	21.5403785705566	21.6141414642334	21.5308856964111	21.5960521697998	21.6005954742432	21.6714172363281	21.582332611084	21.5451011657715	21.5777320861816	21.559175491333	Q9NXE4	Q9NXE4	NSMA3_HUMAN	SMPD4	Sphingomyelin phosphodiesterase 4
22.6231021881104	22.4374599456787	22.3156185150146	22.5068817138672	22.4775371551514	22.2534961700439	22.3375606536865	22.4526195526123	22.5165309906006	22.5044574737549	22.5044574737549	22.514123916626	22.5356407165527	22.3073024749756	22.4947261810303	22.3831100463867	Q9NXF1	Q9NXF1	TEX10_HUMAN	TEX10	Testis-expressed protein 10
20.4873847961426	20.1580772399902	20.4775371551514	19.8786163330078	20.5261173248291	20.3645286560059	20.0156326293945	19.8673343658447	20.2184505462646	20.0950679779053	20.1456928253174	20.1703548431396	20.3857440948486	20.4971656799316	20.2534961700439	20.2065753936768	Q9NXF7	Q9NXF7	DCA16_HUMAN	DCAF16	DDB1- and CUL4-associated factor 16
22.92795753479	22.8403816223145	22.8268718719482	22.7835674285889	22.9115943908691	22.9134216308594	22.93337059021	22.9583683013916	22.967191696167	22.9583683013916	22.82493019104	22.8987369537354	23.0207271575928	22.9619045257568	23.0139312744141	22.9916152954102	Q9NXG2	Q9NXG2	THUM1_HUMAN	THUMPD1	THUMP domain-containing protein 1
20.1206016540527	20.1825294494629	19.988151550293	19.916820526123	20.1825294494629	19.7810573577881	20.1580772399902	20.0690727233887	19.2793846130371	19.7721576690674	20.3857440948486	20.0291786193848	20.0558967590332	20.0019588470459	19.6688823699951	19.1184463500977	Q9NXG6	Q9NXG6	P4HTM_HUMAN	P4HTM	Transmembrane prolyl 4-hydroxylase
21.3538017272949	21.3857440948486	21.4873847961426	21.4169960021973	21.4066543579102	21.4066543579102	21.4425296783447	21.3698616027832	21.3857440948486	21.4922828674316	21.4576377868652	21.5165309906006	21.4374599456787	21.4626388549805	21.5731143951416	21.5960521697998	Q9NXH9	Q9NXH9	TRM1_HUMAN	TRMT1	tRNA (guanine(26)-N(2))-dimethyltransferase
20.7139778137207	20.688591003418	20.5068817138672	20.3321056365967	20.688591003418	20.6005954742432	20.7471446990967	20.3538017272949	20.6275615692139	20.6714172363281	20.5731143951416	20.4169960021973	20.8499546051025	20.6800289154053	20.60964012146	20.2649917602539	Q9NXJ5	Q9NXJ5	PGPI_HUMAN	PGPEP1	Pyroglutamyl-peptidase 1
19.7301120758057	19.2277355194092	18.8409748077393	18.0125923156738	18.4775123596191	18.4912815093994	18.7140579223633	19.1214046478271	18.1064605712891	18.8346538543701	18.8113784790039	19.0459747314453	19.0967502593994	18.7707633972168	19.0070629119873	18.6852073669434	Q9NXK8	Q9NXK8	FXL12_HUMAN	FBXL12	F-box/LRR-repeat protein 12
20.5165309906006	20.4475841522217	20.5638370513916	20.4169960021973	20.4576377868652	20.582332611084	20.5638370513916	20.3429946899414	20.2065753936768	20.3538017272949	20.310079574585	20.4066543579102	20.4676208496094	20.4272632598877	20.310079574585	20.2419090270996	Q9NXN4	Q9NXN4	GDAP2_HUMAN	GDAP2	Ganglioside-induced differentiation-associated protein 2
22.3831100463867	22.2961406707764	22.3429946899414	22.2419090270996	22.4551296234131	22.29052734375	22.4221382141113	22.4849281311035	22.3321056365967	22.3321056365967	22.4066543579102	22.2477149963379	22.4247035980225	22.3645286560059	22.3698616027832	22.2989387512207	Q9NXR7	Q9NXR7	BABA2_HUMAN	BABAM2	BRISC and BRCA1-A complex member 2
13.4313802719116	12.9426078796387	14.6473007202148	14.9439611434937	13.8148927688599	14.2965717315674	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Q9NXR8	Q9NXR8	ING3_HUMAN	ING3	Inhibitor of growth protein 3
20.6971035003662	21.0224227905273	20.865140914917	20.1703548431396	20.5731143951416	20.6186294555664	20.582332611084	20.60964012146	20.6971035003662	20.9950714111328	20.6275615692139	20.6800289154053	21.1078910827637	20.7955074310303	20.8876247406006	20.7055644989014	Q9NXS2	Q9NXS2	QPCTL_HUMAN	QPCTL	Glutaminyl-peptide cyclotransferase-like protein
19.1889877319336	19.5697135925293	19.5467567443848	19.5371990203857	18.8993721008301	19.0396690368652	19.247049331665	19.3233165740967	17.7773456573486	18.3514404296875	19.0830326080322	19.193187713623	18.8914909362793	18.6570358276367	18.040599822998	16.7342472076416	Q9NXV2	Q9NXV2	KCTD5_HUMAN	KCTD5	BTB/POZ domain-containing protein KCTD5
21.5869197845459	21.4922828674316	21.4576377868652	21.5068817138672	21.4425296783447	21.4323711395264	21.3804702758789	21.4374599456787	21.4374599456787	21.5684833526611	21.5261173248291	21.4066543579102	21.60964012146	21.5356407165527	21.6928539276123	21.6843166351318	Q9NXV6	Q9NXV6	CARF_HUMAN	CDKN2AIP	CDKN2A-interacting protein
21.6005954742432	21.7347965240479	21.6275615692139	21.5638370513916	21.5544986724854	21.5308856964111	21.6928539276123	21.6408596038818	21.2534961700439	21.5213317871094	21.4824695587158	21.6496562957764	21.5498065948486	21.6800289154053	21.5356407165527	21.4014549255371	Q9NXW2	Q9NXW2	DJB12_HUMAN	DNAJB12	DnaJ homolog subfamily B member 12
19.527172088623	19.8275108337402	19.6102981567383	19.199197769165	19.7389755249023	NaN	19.9048156738281	19.8482303619385	18.6717338562012	20.0291786193848	19.5250988006592	19.8016395568848	19.9203319549561	19.8579254150391	19.9459247589111	19.8303203582764	Q9NXW9	Q9NXW9	ALKB4_HUMAN	ALKBH4	Alpha-ketoglutarate-dependent dioxygenase alkB homolog 4
20.0690727233887	19.6473140716553	19.6962871551514	20.287712097168	19.8345851898193	19.7477779388428	19.4863014221191	20.0291786193848	19.767240524292	19.9062023162842	20.2065753936768	19.988151550293	19.9186992645264	19.456787109375	19.538911819458	19.7496242523193	Q9NXX6	Q9NXX6	NSE4A_HUMAN	NSMCE4A	Non-structural maintenance of chromosomes element 4 homolog A
NaN	16.8538455963135	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Q9NXZ1	Q9NXZ1	SAGE1_HUMAN	SAGE1	Sarcoma antigen 1
20.3538017272949	19.9132671356201	19.458553314209	19.5329303741455	19.3788433074951	19.1842594146729	19.7743682861328	20.0690727233887	19.2789459228516	20.1580772399902	20.0950679779053	20.0156326293945	19.5518360137939	19.6529102325439	19.9459247589111	20.2065753936768	Q9NXZ2	Q9NXZ2	DDX43_HUMAN	DDX43	Probable ATP-dependent RNA helicase DDX43
24.0690727233887	24.01051902771	23.9583683013916	24.2243499755859	23.931568145752	24.0359058380127	23.6757297515869	23.931568145752	24.1487998962402	23.7076721191406	24.1094856262207	23.8857650756836	24.0190315246582	23.9134216308594	23.967191696167	24.0608520507813	Q9NY12	Q9NY12	GAR1_HUMAN	GAR1	H/ACA ribonucleoprotein complex subunit 1
21.1332015991211	20.3321056365967	20.2649917602539	20.7553176879883	19.988151550293	19.9145317077637	19.9601383209229	20.1946029663086	19.3602828979492	19.8063049316406	20.2419090270996	20.287712097168	20.2649917602539	20.0950679779053	19.6666984558105	19.5677490234375	Q9NY26	Q9NY26	S39A1_HUMAN	SLC39A1	Zinc transporter ZIP1
21.5451011657715	21.5403785705566	21.5914936065674	21.582332611084	21.6141414642334	21.6275615692139	21.7139778137207	21.6408596038818	21.4526195526123	21.5117149353027	21.6496562957764	21.60964012146	21.60964012146	21.6540336608887	21.6005954742432	21.4725875854492	Q9NY27	Q9NY27	PP4R2_HUMAN	PPP4R2	Serine/threonine-protein phosphatase 4 regulatory subunit 2
23.6649227142334	23.632007598877	23.60964012146	23.4551296234131	23.6649227142334	23.6757297515869	23.7076721191406	23.5285034179688	23.632007598877	23.6649227142334	23.6430625915527	23.5165309906006	23.632007598877	23.7285823822021	23.6757297515869	23.60964012146	Q9NY33	Q9NY33	DPP3_HUMAN	DPP3	Dipeptidyl peptidase 3
18.4251708984375	18.6581897735596	17.3931064605713	18.1599597930908	18.6795101165771	18.0336380004883	18.2517604827881	19.8427791595459	19.0067558288574	18.8028469085693	19.6596717834473	NaN	20.0950679779053	19.988151550293	19.9191112518311	19.7424201965332	Q9NY35	Q9NY35	CLDN1_HUMAN	CLDND1	Claudin domain-containing protein 1
22.1703548431396	22.0359058380127	21.8913383483887	22.3211345672607	21.6186294555664	21.7955074310303	21.4676208496094	22.0788745880127	21.865140914917	21.6540336608887	21.9636688232422	21.9351711273193	21.8801689147949	21.8229885101318	21.8346061706543	22.052583694458	Q9NY61	Q9NY61	AATF_HUMAN	AATF	Protein AATF
22.28489112854	22.3321056365967	22.2792339324951	22.645263671875	22.0886116027832	22.1976051330566	22.0359058380127	22.3751754760742	21.8034114837646	21.730655670166	22.4014549255371	22.3910007476807	22.2792339324951	22.2735538482666	22.0258045196533	22.1734085083008	Q9NY93	Q9NY93	DDX56_HUMAN	DDX56	Probable ATP-dependent RNA helicase DDX56
21.7471446990967	21.977710723877	21.7634449005127	21.7265033721924	21.7593879699707	21.7055644989014	21.6231021881104	21.6583995819092	21.3645286560059	21.5165309906006	21.7013397216797	21.8034114837646	21.7223415374756	21.7634449005127	21.5165309906006	21.2477149963379	Q9NYB0	Q9NYB0	TE2IP_HUMAN	TERF2IP	Telomeric repeat-binding factor 2-interacting protein 1
20.4272632598877	20.1946029663086	20.3321056365967	20.645263671875	20.3645286560059	20.2649917602539	20.4775371551514	20.6186294555664	20.6714172363281	20.3645286560059	20.4775371551514	20.6186294555664	20.310079574585	20.6186294555664	20.6275615692139	20.2184505462646	Q9NYB9	Q9NYB9	ABI2_HUMAN	ABI2	Abl interactor 2
17.7465400695801	17.9958610534668	17.8484573364258	17.6413955688477	17.8676052093506	18.1675262451172	17.8814849853516	18.2172374725342	17.4391975402832	17.6260509490967	18.1405658721924	18.3055057525635	18.1605453491211	18.0865612030029	17.6623840332031	17.5807590484619	Q9NYF3	Q9NYF3	FA53C_HUMAN	FAM53C	Protein FAM53C
24.7542991638184	24.6864566802979	24.5344524383545	24.6864566802979	24.6649227142334	24.5344524383545	24.5983257293701	24.5285034179688	24.6757297515869	24.581184387207	24.7644577026367	24.5638370513916	24.6375465393066	24.5983257293701	24.5580081939697	24.4105396270752	Q9NYF8	Q9NYF8	BCLF1_HUMAN	BCLAF1	Bcl-2-associated transcription factor 1
22.6253337860107	22.6118927001953	22.6051254272461	22.4873847961426	22.6496562957764	22.6757297515869	22.3457050323486	22.5846290588379	22.8288097381592	22.6073837280273	22.7076721191406	22.4272632598877	22.6735744476318	22.7532787322998	22.7097778320313	22.5308856964111	Q9NYF8;Q9Y2W1	Q9NYF8;Q9Y2W1	BCLF1_HUMAN;TR150_HUMAN	BCLAF1;THRAP3	Bcl-2-associated transcription factor 1
19.2033882141113	19.4425144195557	19.4639797210693	19.6390857696533	18.3925933837891	19.1395835876465	19.2682571411133	19.1954154968262	18.7586631774902	19.4812698364258	19.4001159667969	19.7068500518799	19.2887630462646	18.9998569488525	19.8986377716064	20.1456928253174	Q9NYG2	Q9NYG2	ZDHC3_HUMAN	ZDHHC3	Palmitoyltransferase ZDHHC3
16.7169132232666	16.7607460021973	17.8737201690674	17.8522186279297	17.5192909240723	18.2949848175049	17.9760665893555	16.6467418670654	15.1658802032471	17.0496788024902	18.0882301330566	18.12282371521	17.9889278411865	16.4631423950195	16.8551120758057	16.6885375976563	Q9NYG5	Q9NYG5	APC11_HUMAN	ANAPC11	Anaphase-promoting complex subunit 11
21.7347965240479	21.7055644989014	21.6364402770996	22.052583694458	21.582332611084	21.7471446990967	21.4626388549805	21.8913383483887	21.7915382385254	21.4725875854492	21.8689136505127	21.865140914917	21.7347965240479	21.6496562957764	21.6928539276123	21.9024219512939	Q9NYH9	Q9NYH9	UTP6_HUMAN	UTP6	U3 small nucleolar RNA-associated protein 6 homolog
23.2534961700439	23.2961406707764	23.5754241943359	23.2678527832031	23.5165309906006	23.310079574585	23.3778247833252	23.6649227142334	23.2820663452148	23.1855583190918	23.2389965057373	23.6649227142334	23.4922828674316	23.3375606536865	23.6430625915527	23.6649227142334	Q9NYJ1	Q9NYJ1	COA4_HUMAN	COA4	Cytochrome c oxidase assembly factor 4 homolog, mitochondrial
18.9666042327881	19.0848751068115	18.9528121948242	19.9459247589111	18.7851181030273	18.9091644287109	18.5823631286621	18.305362701416	17.7451362609863	19.1630249023438	19.3888053894043	19.0634155273438	19.0919742584229	19.1663646697998	19.031494140625	18.7100219726563	Q9NYJ8	Q9NYJ8	TAB2_HUMAN	TAB2	TGF-beta-activated kinase 1 and MAP3K7-binding protein 2
22.7265033721924	22.7512359619141	22.7512359619141	22.7265033721924	22.8093128204346	22.7715282440186	22.8670291900635	22.9369678497314	22.8326759338379	22.8632507324219	22.915246963501	22.9512710571289	22.8171424865723	22.904260635376	22.8575687408447	22.8801689147949	Q9NYK5	Q9NYK5	RM39_HUMAN	MRPL39	39S ribosomal protein L39, mitochondrial
20.5638370513916	20.5451011657715	20.8112735748291	20.4676208496094	20.4576377868652	20.2989387512207	20.582332611084	20.3857440948486	20.0291786193848	20.4775371551514	20.3211345672607	20.4169960021973	20.1456928253174	20.2989387512207	20.4576377868652	20.5451011657715	Q9NYL2	Q9NYL2	M3K20_HUMAN	MAP3K20	Mitogen-activated protein kinase kinase kinase 20
22.3698616027832	22.3293724060059	22.6051254272461	22.1487998962402	22.310079574585	22.3375606536865	22.0053882598877	22.2820663452148	22.4526195526123	22.5068817138672	22.3910007476807	22.3238868713379	22.4221382141113	22.2707061767578	22.2792339324951	22.052583694458	Q9NYL4	Q9NYL4	FKB11_HUMAN	FKBP11	Peptidyl-prolyl cis-trans isomerase FKBP11
25.1332015991211	25.0567245483398	25.1410217285156	25.1213932037354	25.0974807739258	25.0813159942627	25.0813159942627	25.0853748321533	25.0934562683105	25.0400924682617	25.1174354553223	25.0232677459717	25.0772457122803	25.1371173858643	25.1094856262207	25.0608520507813	Q9NYL9	Q9NYL9	TMOD3_HUMAN	TMOD3	Tropomodulin-3
